1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.948,2.079666667,0.757333333,2.358,1.528333333,2.682,1.395,2.1165,1.09275,1.8815,1.457,2.033333333,0.87,2.450333333,1.465,2.39,2.953666667,2.858,2.519333333,2.674,1.426,2.406,2.4415,2.811333333,#VALUE!,2.715,1.243444444,2.961,2.736333333,2.427,2.428,3.101,2.067333333,2.178666667,1.545666667,2.089333333,2.168,2.163,2.140666667,2.202333333,1.683333333,2.058333333,1.319444444,1.282111111,1.3625,1.722333333,0.845666667,1.941,0.259666667,2.431333333,1.054333333,2.466,1.082666667,2.187333333,1.457333333,1.856333333,1.516666667,1.944,3.155,2.1,1.779333333,2.579,1.379333333,2.566333333,1.463666667,1.711333333,3.253333333,2.069666667,1.268444444,1.913333333,2.019,2.353333333,2.493333333,1.692,2.189,1.993666667,2.079333333,1.911333333,0.876777778,1.193333333,1.819666667,2.027,2.557666667,2.649,2.757666667,2.487333333,0.572,2.628,1.24975,1.62,1.490111111,2.508333333,1.094888889,2.704333333,2.334,2.164,0.983533333,1.959666667,1.448333333,1.898333333,2.01,2.097666667,0.634333333,2.320333333,1.396555556,0.469333333,2.065333333,2.171666667,1.277,1.608666667,1.410286822,2.177666667,0.510333333,1.681666667,1.113666667,1.344833333,1.277,2.313666667,1.204,1.577,1.432694,1.215342,1.417092,1.467664,1.17,2.1525,2.7795,0.837612,2.014212,2.328396,1.09181,1.18978,1.29987,1.32613,1.422696,0.988482,1.749198,1.580898,2.63466,0.92862,2.19492,2.55213,2.033661,1.483125,1.990156,1.938741,1.712976,1.46304,3.15849,2.775966,1.82664,1.704348,2.410236,2.439648,2.6049,1.515412,2.471456,2.251182,1.137426,1.077068,1.027258,1.06066,1.540008,1.82832,1.007334,1.029602,1.02752,1.95396,1.81868,1.38624,1.133184,1.264617,1.849596,1.933359,3.372,1.357,1164.5,2828,827,2199,930.5,2167,1386.5,2617,1822,3185,983,2527
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,2.614666667,0.203666667,2.496333333,1.628,2.556,1.467333333,2.634333333,0.912,2.567,0.947333333,2.222,0.792,2.409,1.651333333,2.415666667,2.013666667,2.641,1.4355,2.635333333,1.698,2.192333333,1.985333333,2.955,1.614333333,2.775666667,3.147333333,3.224666667,2.019666667,2.119333333,1.987666667,2.903666667,2.003333333,2.548,1.711666667,2.242666667,1.501666667,2.171333333,1.514333333,2.112666667,#VALUE!,2.749,2.347,2.69,1.373,1.882,1.15,2.316,1.688666667,2.573333333,1.675333333,2.573666667,1.634333333,2.309333333,1.678,2.252666667,1.408,1.978333333,2.813,2.267333333,1.586,2.321166667,1.838,2.236333333,1.290333333,2.089333333,2.152666667,2.182333333,2.346666667,2.064666667,1.924333333,2.155333333,2.046666667,1.844,2.351,1.694,0.915333333,2.129,1.106,1.132333333,1.079,1.769333333,2.987,2.668666667,1.343333333,2.810333333,1.636833333,2.436,1.0785,2.703333333,1.152833333,2.875,1.242111111,2.535666667,1.865666667,2.187,0.96,1.692,1.173333333,0.829666667,2.102,2.138666667,0.138,2.619,1.098333333,0.534666667,1.802333333,2.167666667,1.234666667,1.536333333,2.483,2.211,0.667666667,1.456666667,1.297,2.698666667,1.200666667,2.461333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.511,4.178,1196,2328,287,2117,184,2127,1404,2639,1695,3183,2339,2449
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.574,2.706,4.139,2.427333333,1.181,2.913,1.646,3.696,0.6665,2.73375,1.433,2.608,0.427,2.755,1.866,2.563333333,1.137,2.512,1.698,2.313,1.543,1.184,1.752,3.193,1.276,3.027,1.109,3.374,2.438,3.213,1.652,3.009,2.314,2.862,1.8145,2.437,1.659,2.323666667,0.909,2.313,#VALUE!,2.731,2.121,2.779,0.801,3.718,2.244,2.276,2.6,2.48,3.895,2.561,1.675,2.283,1.802,2.343,1.477,2.316,1.999,2.62,1.521,1.822,1.846,1.663,1.117,1.919,1.051,2.922,1.947,2.099,1.964,2.227,1.471,1.871,2.066,1.651,1.815,1.578,1.241,0.629,0.623,2.327,2.947,2.61,1.730333333,2.638,2.431,2.405,3.053,2.635,2.302,3.016,2.3,2.408,1.62,2.167,0.745,1.675,1.183,2.605,2.134,2.464,0.648,1.947,0.438,0.868,1.764,2.436,1.272,1.663,2.084,2.261,1.114,1.766,1.567,2.819,1.549166667,1.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617,3.434,2393,4826,1374.5,2399.5,3101,2155,1502,2833,3510,3808,3899,2376
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625666667,2.807666667,3.204,2.48,1.249333333,#VALUE!,1.934333333,3.447333333,1.322272727,2.646875,1.695666667,2.636666667,1.763,3.097666667,1.220333333,2.714,1.878,1.778666667,1.249,2.186333333,1.703,3.345,2.732666667,3.326333333,1.521666667,3.232,1.932333333,3.201666667,2.245666667,3.088666667,2.511,3.316666667,2.3715,1.807,2.095666667,2.493666667,2.084333333,2.592,2.218,2.538333333,#VALUE!,3.091666667,1.826333333,2.964333333,2.680666667,3.095333333,2.300333333,2.683,2.396333333,2.46,2.735,2.88,1.447333333,2.616333333,1.958666667,2.216333333,1.946666667,2.583666667,1.999333333,2.648333333,1.368666667,2.82,2.445166667,3.164666667,1.119325581,1.822619048,1.883333333,2.880666667,1.438666667,2.228333333,1.977,2.364333333,1.750333333,2.032,1.891333333,2.134,1.472,1.676,1.150444444,1.2515,0.317666667,2.642666667,2.309333333,2.391666667,2.192555556,2.826,2.259333333,2.63,1.904111111,2.644,1.921166667,3.174,2.213333333,3.01,1.324666667,2.941333333,1.33,1.693666667,1.267,2.140666667,1.5605,2.583666667,1.158,2.631666667,1.674,1.102333333,1.700666667,2.66,1.304666667,1.771666667,1.603166667,2.416,2.354,1.689333333,1.464222222,2.772333333,0.815,2.910666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595,3.503,5115,4354,4502,2682,2363,2117,3525,2974,3332,3622,2667,2831
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.236333333,2.583333333,2.685666667,2.507666667,2.115166667,3.342666667,3.442,3.57,1.885454545,2.485090909,1.344333333,2.816,1.731666667,2.378666667,2.292666667,2.677333333,1.77,3.802666667,1.790666667,2.746333333,2.36,3.486333333,2.407666667,3.494333333,2.731666667,3.388,2.065,3.396,2.050666667,3.029666667,2.01,3.179333333,2.269666667,2.969666667,1.6075,2.516,2.131333333,2.698333333,2.515333333,2.614666667,#VALUE!,3.057666667,1.69,3.045333333,#VALUE!,3.433,2.14,2.583,0.964666667,2.834333333,2.654,2.922333333,2.212,2.887,2.462666667,2.310666667,1.718,2.688,1.582666667,1.885333333,1.682333333,2.927,1.944666667,3.100333333,1.121651163,1.806666667,1.726666667,3.093,1.758666667,2.503666667,2.102666667,2.413666667,1.719,1.990333333,1.413666667,2.498666667,0.914666667,2.032,1.079912698,1.508,0.429,2.075333333,2.371666667,3.857666667,2.668333333,3.045333333,2.721666667,2.765,1.003555556,2.379666667,2.341666667,3.353333333,2.148,3.255333333,1.385,2.778333333,1.451571429,1.674873016,1.092666667,2.241666667,1.866666667,2.604333333,3.245,2.753666667,0.939666667,0.907666667,1.849,2.843,1.269412698,1.626934959,1.502333333,2.539333333,1.459333333,1.752333333,1.338333333,3.015333333,2.109,2.698666667,1.75,2.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.781,3.47,5217,4365,4789,2343,1769,2101,2677,2949,2744,3355,2319,1872
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.679,3.047,1.991,2.504,0.771,2.9285,3.478,3.738,2.224,3.662,1.386,3.357,2.323,4.558,1.979,3.071666667,1.803,3.323,2.289,2.467333333,1.961,3.102,1.9505,3.442,2.285,3.425,2.17,3.434,2.803,3.084,2.727,3.263,2.175,3.1645,1.65,2.2025,1.969,3.228333333,1.357,2.596,#VALUE!,2.904,1.759,3.224,#VALUE!,3.325,2.596,2.947333333,1.551,3.012,2.752,2.838,2.397,2.919,2.014,2.682,2.097,2.887,2.669,#VALUE!,1.718,2.96,0.891,3.422,1.123976744,1.790714286,2.533,3.198,1.916,2.764,2.334,2.581,1.949,2.273,1.097,2.164,0.934,2.887,1.08947619,1.572439024,2.533,1.391,2.563,3.583,2.225,2.709,1.567,3.436,1.096333333,3.346,2.474,3.225,2.046,3.36,1.804,2.849,1.457285714,1.664714286,1.309,2.492,2.023,2.646,2.456,2.93,1.17395122,0.321536585,2.186,3.094,1.29647619,1.661609756,1.456,2.806,3.059,1.817634146,1.238139535,2.685,1.676333333,2.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.748,3.481,4149,3813,3770,3567,2075,2049,2629,2810,2546,3562,2540,2603
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.236,2.754333333,1.867333333,2.64,4.127666667,3.977,2.529666667,3.439666667,2.619,3.592,2.503,3.516,2.948333333,3.900333333,1.998333333,3.372,2.352666667,3.383666667,1.912666667,1.686222222,2.127333333,2.51,2.743,3.847,2.312,3.957666667,2.841,3.607,2.201,3.233333333,2.396,3.387,1.964666667,3.323333333,2.046333333,3.113666667,2.620333333,3.355,2.242333333,3.049666667,#VALUE!,3.279666667,1.836333333,3.291666667,#VALUE!,3.127666667,2.729,3.066,0.946,3.393,2.662333333,3.34,2.437333333,3.388,2.030666667,2.64,2.697666667,2.827333333,2.634666667,#VALUE!,1.729666667,3.079333333,1.762666667,3.21,1.126302326,1.774761905,2.171,3.308,2.043,2.934,2.369666667,2.743666667,1.952,2.371666667,1.438333333,2.152,1.042666667,2.741333333,1.099039683,1.596504065,1.327,1.997333333,2.750333333,3.497333333,3.471,3.318,2.476666667,3.588333333,2.603333333,#VALUE!,2.676333333,3.807333333,2.731666667,3.534,1.672333333,3.079666667,1.463,1.654555556,1.745333333,2.792,1.49,2.734333333,2.684,3.214666667,1.145536585,0.325764228,2.322666667,3.076333333,1.323539683,1.696284553,1.480333333,2.836,3.18,1.805357724,1.216705426,3.293,1.83,3.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.386,3.49,3530,4045,3131,2982,1749,2317,2606,3078,2346,3543,2560,3224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.871,2.534,2.641666667,2.461,2.414,3.667,2.441333333,3.851333333,3.014,3.309,2.044666667,3.635,4.657333333,3.972666667,2.679333333,3.594666667,2.267333333,3.416666667,2.257,4.230333333,2.404333333,1.835,2.827833333,3.968666667,3.387666667,3.584333333,3.615666667,3.916,2.66,2.761,2.372333333,3.006666667,2.5635,3.506,1.764333333,2.443,2.510666667,3.151666667,2.537,2.938,#VALUE!,3.106666667,2.125666667,3.400333333,#VALUE!,3.463333333,3.040666667,3.503,2.568666667,3.293,2.897666667,3.198333333,2.674,3.400333333,2.102333333,2.837,2.588333333,3.262333333,2.771666667,#VALUE!,1.605,2.685333333,2.53,2.495333333,1.128627907,1.758809524,2.771333333,3.055666667,2.279,2.825666667,2.824,2.887333333,2.089333333,2.583333333,1.956666667,1.781333333,2.440666667,2.718,1.108603175,1.620569106,1.552,2.774333333,2.796333333,3.574,2.873333333,3.562333333,2.029,3.803333333,2.482666667,#VALUE!,2.732,4.02,2.935666667,3.895,2.159666667,3.338,1.468714286,1.644396825,1.645,3.322333333,1.997,3.100333333,3.197333333,3.370333333,1.117121951,0.32999187,2.422,3.517,1.350603175,1.73095935,1.719666667,3.129666667,2.912333333,1.793081301,1.195271318,3.756,2.100666667,3.184666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246,3.882,3576.5,3804,2439,3084,1549,2106,2200,3575,2264,3498,2931,3374
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.895,1.869,2.276,2.778333333,2.396,3.514,3.296,4,2.911125,2.902818182,1.895,3.566,3.111,4.216,2.657,3.516666667,1.644,3.474,0.933,3.702,2.567,4.615,2.332,4.183,3.4895,4.301,3.556,4.105,2.411,4.115,2.742,4.232,2.871,3.532,2.778,3.699,2.864,2.726333333,1.884,3.547,#VALUE!,3.277,2.342,3.383,#VALUE!,3.453,3.117,3.472,2.415,3.322,3.157,3.372,2.482,3.314,2.676,3.227,2.931,3.293,2.845,0.004,1.685,3.481,2.437,3.634,1.130953488,1.742857143,2.295,3.654,2.378,3.211,2.696,2.969,2.696,2.64,1.217,2.432,2.49,2.893,1.118166667,1.644634146,1.718,2.694,3.114,3.497,2.803,3.139,2.782,3.551,2.7735,3.791,2.673,3.636,3.284,3.995,2.468,3.629,1.474428571,1.634238095,1.663,3.448,2.004,3.45,3.159,3.561,1.088707317,0.334219512,2.616,3.634,1.377666667,1.765634146,2.612,3.493,3.082,1.780804878,1.173837209,3.497,2.456,3.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,3.356,3623,3438,2769,3186,1201,2584,2124,3551,2251,3693,1875,3371
